Location,Year,Month,average_temp,Season
Katherine,2015,October,30.717241379310344,Spring
Katherine,2015,November,32.27884615384615,Spring
Katherine,2015,December,29.655555555555555,Summer
Katherine,2016,January,30.758064516129032,Summer
Katherine,2016,February,30.989655172413794,Summer
Katherine,2016,March,30.767857142857142,Autumn
Katherine,2016,April,28.718333333333334,Autumn
Katherine,2016,May,28.138461538461538,Autumn
Katherine,2016,June,25.43,Winter
Katherine,2016,July,22.589655172413792,Winter
Katherine,2016,August,24.20967741935484,Winter
Katherine,2016,September,29.928333333333335,Spring
Katherine,2016,October,30.243333333333332,Spring
Katherine,2016,November,32.43793103448276,Spring
Katherine,2016,December,31.03913043478261,Summer
Katherine,2017,January,29.129310344827587,Summer
Katherine,2017,February,28.425,Summer
Katherine,2017,March,29.896296296296295,Autumn
Katherine,2017,April,27.621153846153845,Autumn
Katherine,2017,May,25.260344827586206,Autumn
Katherine,2017,June,21.66521739130435,Winter
Launceston,2008,December,15.193548387096774,Summer
Launceston,2009,January,18.619354838709675,Summer
Launceston,2009,February,18.758928571428573,Summer
Launceston,2009,March,17.18709677419355,Autumn
Launceston,2009,April,13.116666666666667,Autumn
Launceston,2009,May,10.987096774193548,Autumn
Launceston,2009,June,8.99,Winter
Launceston,2009,July,7.780645161290322,Winter
Launceston,2009,August,10.470967741935484,Winter
Launceston,2009,September,10.882758620689655,Spring
Launceston,2009,October,11.867241379310345,Spring
Launceston,2009,November,16.78,Spring
Launceston,2009,December,17.06290322580645,Summer
Launceston,2010,January,19.233870967741936,Summer
Launceston,2010,February,20.4875,Summer
Launceston,2010,March,18.28548387096774,Autumn
Launceston,2010,April,14.898275862068965,Autumn
Launceston,2010,May,10.29516129032258,Autumn
Launceston,2010,June,8.083333333333334,Winter
Launceston,2010,July,7.809677419354839,Winter
Launceston,2010,August,8.551612903225806,Winter
Launceston,2010,September,10.165,Spring
Launceston,2010,October,13.125806451612902,Spring
Launceston,2010,November,15.32,Spring
Launceston,2010,December,15.951612903225806,Summer
Launceston,2011,January,19.111290322580647,Summer
Launceston,2011,February,17.8,Summer
Launceston,2011,March,16.00483870967742,Autumn
Launceston,2011,April,19.2058064516129,Autumn
Launceston,2011,May,8.964516129032258,Autumn
Launceston,2011,June,8.195,Winter
Launceston,2011,July,7.687096774193549,Winter
Launceston,2011,August,10.766129032258064,Winter
Launceston,2011,September,10.84,Spring
Launceston,2011,October,12.308064516129033,Spring
Launceston,2011,November,15.293333333333333,Spring
Launceston,2011,December,17.45,Summer
Launceston,2012,January,19.43548387096774,Summer
Launceston,2012,February,19.21896551724138,Summer
Launceston,2012,March,16.175806451612903,Autumn
Launceston,2012,April,13.92,Autumn
Launceston,2012,May,10.396774193548387,Autumn
Launceston,2012,June,7.971666666666667,Winter
Launceston,2012,July,7.664516129032258,Winter
Launceston,2012,August,8.574193548387097,Winter
Launceston,2012,September,10.903333333333334,Spring
Launceston,2012,October,12.338709677419354,Spring
Launceston,2012,November,15.378333333333334,Spring
Launceston,2012,December,17.68508333333333,Summer
Launceston,2012,December,17.68508333333333,Summer
Launceston,2013,January,18.583870967741937,Summer
Launceston,2013,February,22.300645161290323,Summer
Launceston,2013,March,18.37258064516129,Autumn
Launceston,2013,April,12.913333333333334,Autumn
Launceston,2013,May,10.224193548387097,Autumn
Launceston,2013,June,8.882758620689655,Winter
Launceston,2013,July,8.758064516129032,Winter
Launceston,2013,August,9.283870967741935,Winter
Launceston,2013,September,11.816666666666666,Spring
Launceston,2013,October,12.70483870967742,Spring
Launceston,2013,November,14.405,Spring
Launceston,2013,December,16.601612903225806,Summer
Launceston,2014,January,18.953225806451613,Summer
Launceston,2014,February,19.28392857142857,Summer
Launceston,2014,March,17.80483870967742,Autumn
Launceston,2014,April,13.071666666666667,Autumn
Launceston,2014,May,10.885483870967741,Autumn
Launceston,2014,June,8.666666666666666,Winter
Launceston,2014,July,8.109677419354838,Winter
Launceston,2014,August,8.754838709677419,Winter
Launceston,2014,September,11.336666666666666,Spring
Launceston,2014,October,13.012903225806452,Spring
Launceston,2014,November,15.01,Spring
Launceston,2014,December,17.346774193548388,Summer
Launceston,2015,January,18.688709677419354,Summer
Launceston,2015,February,19.991071428571427,Summer
Launceston,2015,March,14.874193548387098,Autumn
Launceston,2015,April,12.531666666666666,Autumn
Launceston,2015,May,10.135483870967741,Autumn
Launceston,2015,June,7.205,Winter
Launceston,2015,July,7.066129032258065,Winter
Launceston,2015,August,7.356451612903226,Winter
Launceston,2015,September,10.885,Spring
Launceston,2015,October,13.979032258064516,Spring
Launceston,2015,November,15.935,Spring
Launceston,2015,December,18.533870967741937,Summer
Launceston,2016,January,20.219354838709677,Summer
Launceston,2016,February,19.68793103448276,Summer
Launceston,2016,March,17.462903225806453,Autumn
Launceston,2016,April,14.385,Autumn
Launceston,2016,May,11.251612903225807,Autumn
Launceston,2016,June,9.215,Winter
Launceston,2016,July,9.141935483870968,Winter
Launceston,2016,August,8.593548387096774,Winter
Launceston,2016,September,11.78,Spring
Launceston,2016,October,11.908064516129032,Spring
Launceston,2016,November,14.828333333333333,Spring
Launceston,2016,December,17.080645161290324,Summer
Launceston,2017,January,18.309677419354838,Summer
Launceston,2017,February,16.84464285714286,Summer
Launceston,2017,March,19.02258064516129,Autumn
Launceston,2017,April,13.823333333333332,Autumn
Launceston,2017,May,10.388709677419355,Autumn
Launceston,2017,June,8.15,Winter
Melbourne,2009,January,21.116129032258065,Summer
Melbourne,2009,February,21.067857142857143,Summer
Melbourne,2009,March,18.587096774193547,Autumn
Melbourne,2009,April,15.078333333333333,Autumn
Melbourne,2009,May,12.335483870967742,Autumn
Melbourne,2009,June,10.22,Winter
Melbourne,2009,July,9.85483870967742,Winter
Melbourne,2009,August,11.6,Winter
Melbourne,2009,September,12.831666666666667,Spring
Melbourne,2009,October,13.706451612903225,Spring
Melbourne,2009,November,20.296666666666667,Spring
Melbourne,2009,December,18.916129032258066,Summer
Melbourne,2010,January,20.462903225806453,Summer
Melbourne,2010,February,21.860714285714288,Summer
Melbourne,2010,March,19.703225806451613,Autumn
Melbourne,2010,April,17.241666666666667,Autumn
Melbourne,2010,May,12.601612903225806,Autumn
Melbourne,2010,June,9.723333333333333,Winter
Melbourne,2010,July,9.329032258064515,Winter
Melbourne,2010,August,9.432258064516128,Winter
Melbourne,2010,September,10.901666666666667,Spring
Melbourne,2010,October,13.906451612903226,Spring
Melbourne,2010,November,16.546666666666667,Spring
Melbourne,2010,December,18.03548387096774,Summer
Melbourne,2011,January,20.56451612903226,Summer
Melbourne,2011,February,19.267857142857142,Summer
Melbourne,2011,March,17.616129032258065,Autumn
Melbourne,2011,April,21.13935483870968,Autumn
Melbourne,2011,May,11.441935483870967,Autumn
Melbourne,2011,June,10.42,Winter
Melbourne,2011,July,9.54516129032258,Winter
Melbourne,2011,August,11.45483870967742,Winter
Melbourne,2011,September,12.768333333333333,Spring
Melbourne,2011,October,14.42741935483871,Spring
Melbourne,2011,November,17.686666666666667,Spring
Melbourne,2011,December,18.2,Summer
Melbourne,2012,January,21.111290322580647,Summer
Melbourne,2012,February,20.622413793103448,Summer
Melbourne,2012,March,17.587096774193547,Autumn
Melbourne,2012,April,15.451666666666666,Autumn
Melbourne,2012,May,11.701612903225806,Autumn
Melbourne,2012,June,9.686666666666667,Winter
Melbourne,2012,July,9.745161290322581,Winter
Melbourne,2012,August,10.030645161290323,Winter
Melbourne,2012,September,12.496666666666666,Spring
Melbourne,2012,October,14.13225806451613,Spring
Melbourne,2012,November,17.111666666666665,Spring
Melbourne,2012,December,21.38958333333333,Summer
Melbourne,2012,December,21.38958333333333,Summer
Melbourne,2013,January,20.866129032258065,Summer
Melbourne,2013,February,16.692903225806454,Summer
Melbourne,2013,March,20.822580645161292,Autumn
Melbourne,2013,April,15.371666666666666,Autumn
Melbourne,2013,May,12.817741935483872,Autumn
Melbourne,2013,June,9.953333333333333,Winter
Melbourne,2013,July,10.869354838709677,Winter
Melbourne,2013,August,11.412903225806451,Winter
Melbourne,2013,September,14.063333333333334,Spring
Melbourne,2013,October,13.853225806451613,Spring
Melbourne,2013,November,15.638333333333334,Spring
Melbourne,2013,December,18.335483870967742,Summer
Melbourne,2014,January,22.03709677419355,Summer
Melbourne,2014,February,21.52857142857143,Summer
Melbourne,2014,March,19.543548387096774,Autumn
Melbourne,2014,April,15.878333333333334,Autumn
Melbourne,2014,May,13.970967741935484,Autumn
Melbourne,2014,June,11.335,Winter
Melbourne,2014,July,9.980645161290322,Winter
Melbourne,2014,August,10.379032258064516,Winter
Melbourne,2014,September,12.773333333333333,Spring
Melbourne,2014,October,15.59032258064516,Spring
Melbourne,2014,November,17.276666666666667,Spring
Melbourne,2014,December,18.816129032258065,Summer
Melbourne,2015,January,20.438709677419354,Summer
Melbourne,2015,February,21.74107142857143,Summer
Melbourne,2015,March,17.43064516129032,Autumn
Melbourne,2015,April,14.123333333333333,Autumn
Melbourne,2015,May,12.566129032258065,Autumn
Melbourne,2015,June,9.776666666666667,Winter
Melbourne,2015,July,8.901612903225807,Winter
Melbourne,2015,August,9.869354838709677,Winter
Melbourne,2015,September,12.048333333333334,Spring
Melbourne,2015,October,18.080645161290324,Spring
Melbourne,2015,November,17.34,Spring
Melbourne,2015,December,21.170967741935485,Summer
Melbourne,2016,January,21.267741935483873,Summer
Melbourne,2016,February,20.95689655172414,Summer
Melbourne,2016,March,19.97258064516129,Autumn
Melbourne,2016,April,17.27,Autumn
Melbourne,2016,May,13.908064516129032,Autumn
Melbourne,2016,June,9.996666666666666,Winter
Melbourne,2016,July,10.316129032258065,Winter
Melbourne,2016,August,10.811290322580644,Winter
Melbourne,2016,September,12.195,Spring
Melbourne,2016,October,13.206451612903226,Spring
Melbourne,2016,November,15.396666666666667,Spring
Melbourne,2016,December,19.51290322580645,Summer
Melbourne,2017,January,21.15,Summer
Melbourne,2017,February,19.791071428571428,Summer
Melbourne,2017,March,21.093548387096774,Autumn
Melbourne,2017,April,15.728333333333333,Autumn
Melbourne,2017,May,12.05,Autumn
Melbourne,2017,June,10.008,Winter
Mildura,2009,January,26.161290322580644,Summer
Mildura,2009,February,25.510714285714286,Summer
Mildura,2009,March,21.190322580645162,Autumn
Mildura,2009,April,16.601666666666667,Autumn
Mildura,2009,May,13.425806451612903,Autumn
Mildura,2009,June,11.331666666666667,Winter
Mildura,2009,July,10.706451612903226,Winter
Mildura,2009,August,13.014516129032257,Winter
Mildura,2009,September,14.976666666666667,Spring
Mildura,2009,October,17.320967741935483,Spring
Mildura,2009,November,24.87,Spring
Mildura,2009,December,23.580645161290324,Summer
Mildura,2010,January,25.780645161290323,Summer
Mildura,2010,February,26.298214285714284,Summer
Mildura,2010,March,21.903225806451612,Autumn
Mildura,2010,April,18.316666666666666,Autumn
Mildura,2010,May,13.506451612903225,Autumn
Mildura,2010,June,10.643333333333333,Winter
Mildura,2010,July,9.380645161290323,Winter
Mildura,2010,August,10.456451612903226,Winter
Mildura,2010,September,12.523333333333333,Spring
Mildura,2010,October,16.83225806451613,Spring
Mildura,2010,November,19.733333333333334,Spring
Mildura,2010,December,21.31935483870968,Summer
Mildura,2011,January,24.738709677419354,Summer
Mildura,2011,February,23.803571428571427,Summer
Mildura,2011,March,19.938709677419354,Autumn
Mildura,2011,April,15.950967741935484,Autumn
Mildura,2011,May,12.093548387096774,Autumn
Mildura,2011,June,10.853333333333333,Winter
Mildura,2011,July,10.022580645161291,Winter
Mildura,2011,August,13.033870967741935,Winter
Mildura,2011,September,14.5,Spring
Mildura,2011,October,17.920967741935485,Spring
Mildura,2011,November,21.85,Spring
Mildura,2011,December,22.78548387096774,Summer
Mildura,2012,January,25.253225806451614,Summer
Mildura,2012,February,23.78965517241379,Summer
Mildura,2012,March,19.866129032258065,Autumn
Mildura,2012,April,16.958333333333332,Autumn
Mildura,2012,May,12.637096774193548,Autumn
Mildura,2012,June,9.868333333333334,Winter
Mildura,2012,July,10.148387096774194,Winter
Mildura,2012,August,11.51774193548387,Winter
Mildura,2012,September,15.173333333333334,Spring
Mildura,2012,October,17.35483870967742,Spring
Mildura,2012,November,22.325,Spring
Mildura,2012,December,27.90625,Summer
Mildura,2012,December,27.90625,Summer
Mildura,2013,January,25.809677419354838,Summer
Mildura,2013,February,20.64774193548387,Summer
Mildura,2013,March,22.619354838709675,Autumn
Mildura,2013,April,17.876666666666665,Autumn
Mildura,2013,May,14.041935483870967,Autumn
Mildura,2013,June,11.221666666666668,Winter
Mildura,2013,July,11.046774193548387,Winter
Mildura,2013,August,12.92741935483871,Winter
Mildura,2013,September,17.781666666666666,Spring
Mildura,2013,October,17.658064516129034,Spring
Mildura,2013,November,19.253333333333334,Spring
Mildura,2013,December,23.774193548387096,Summer
Mildura,2014,January,26.98709677419355,Summer
Mildura,2014,February,25.382142857142856,Summer
Mildura,2014,March,22.156451612903226,Autumn
Mildura,2014,April,17.591666666666665,Autumn
Mildura,2014,May,15.433870967741935,Autumn
Mildura,2014,June,11.543333333333333,Winter
Mildura,2014,July,10.258064516129032,Winter
Mildura,2014,August,10.785483870967742,Winter
Mildura,2014,September,14.75,Spring
Mildura,2014,October,19.677419354838708,Spring
Mildura,2014,November,22.116666666666667,Spring
Mildura,2014,December,23.55,Summer
Mildura,2015,January,24.641935483870967,Summer
Mildura,2015,February,26.833928571428572,Summer
Mildura,2015,March,20.230645161290322,Autumn
Mildura,2015,April,15.868333333333334,Autumn
Mildura,2015,May,13.670967741935485,Autumn
Mildura,2015,June,10.283333333333333,Winter
Mildura,2015,July,8.998387096774193,Winter
Mildura,2015,August,11.341935483870968,Winter
Mildura,2015,September,13.698333333333332,Spring
Mildura,2015,October,21.67258064516129,Spring
Mildura,2015,November,22.185,Spring
Mildura,2015,December,26.15,Summer
Mildura,2016,January,25.906451612903226,Summer
Mildura,2016,February,25.23448275862069,Summer
Mildura,2016,March,24.427419354838708,Autumn
Mildura,2016,April,18.493333333333332,Autumn
Mildura,2016,May,14.92258064516129,Autumn
Mildura,2016,June,10.738333333333333,Winter
Mildura,2016,July,10.929032258064517,Winter
Mildura,2016,August,11.864516129032259,Winter
Mildura,2016,September,13.24,Spring
Mildura,2016,October,16.075806451612902,Spring
Mildura,2016,November,19.808333333333334,Spring
Mildura,2016,December,23.843548387096774,Summer
Mildura,2017,January,26.261290322580646,Summer
Mildura,2017,February,24.46964285714286,Summer
Mildura,2017,March,24.60483870967742,Autumn
Mildura,2017,April,17.973333333333333,Autumn
Mildura,2017,May,12.683870967741935,Autumn
Mildura,2017,June,9.69,Winter
Moree,2009,January,27.238709677419354,Summer
Moree,2009,February,25.946428571428573,Summer
Moree,2009,March,23.774193548387096,Autumn
Moree,2009,April,19.895,Autumn
Moree,2009,May,15.461290322580645,Autumn
Moree,2009,June,12.94,Winter
Moree,2009,July,11.370967741935484,Winter
Moree,2009,August,15.030645161290323,Winter
Moree,2009,September,16.683333333333334,Spring
Moree,2009,October,20.220967741935482,Spring
Moree,2009,November,27.52,Spring
Moree,2009,December,27.059677419354838,Summer
Moree,2010,January,27.1,Summer
Moree,2010,February,26.585714285714285,Summer
Moree,2010,March,23.906451612903226,Autumn
Moree,2010,April,20.815,Autumn
Moree,2010,May,15.540322580645162,Autumn
Moree,2010,June,11.678333333333333,Winter
Moree,2010,July,12.351612903225806,Winter
Moree,2010,August,11.675806451612903,Winter
Moree,2010,September,16.27,Spring
Moree,2010,October,18.641935483870967,Spring
Moree,2010,November,21.625,Spring
Moree,2010,December,23.733870967741936,Summer
Moree,2011,January,27.451666666666668,Summer
Moree,2011,February,27.9875,Summer
Moree,2011,March,24.088709677419356,Autumn
Moree,2011,April,19.270967741935486,Autumn
Moree,2011,May,13.98709677419355,Autumn
Moree,2011,June,11.816666666666666,Winter
Moree,2011,July,10.379032258064516,Winter
Moree,2011,August,13.703225806451613,Winter
Moree,2011,September,16.263333333333332,Spring
Moree,2011,October,18.830645161290324,Spring
Moree,2011,November,25.121666666666666,Spring
Moree,2011,December,22.55,Summer
Moree,2012,January,24.732258064516127,Summer
Moree,2012,February,24.27758620689655,Summer
Moree,2012,March,23.267741935483873,Autumn
Moree,2012,April,19.905,Autumn
Moree,2012,May,14.335483870967742,Autumn
Moree,2012,June,12.333333333333334,Winter
Moree,2012,July,11.293548387096774,Winter
Moree,2012,August,11.73225806451613,Winter
Moree,2012,September,16.171666666666667,Spring
Moree,2012,October,19.808064516129033,Spring
Moree,2012,November,25.263333333333332,Spring
Moree,2012,December,31.579166666666666,Summer
Moree,2012,December,31.579166666666666,Summer
Moree,2013,January,28.779032258064515,Summer
Moree,2013,February,23.023225806451613,Summer
Moree,2013,March,23.52258064516129,Autumn
Moree,2013,April,19.21,Autumn
Moree,2013,May,15.396774193548387,Autumn
Moree,2013,June,12.651666666666667,Winter
Moree,2013,July,13.04516129032258,Winter
Moree,2013,August,13.374193548387098,Winter
Moree,2013,September,18.815,Spring
Moree,2013,October,20.940322580645162,Spring
Moree,2013,November,23.631666666666668,Spring
